Problem,Ha,pHa,La,LotShapeA,LotNumA,Hb,pHb,Lb,LotShapeB,LotNumB,Corr,diffEV,diffSDs,diffMins,diffMaxs,diffUV,RatioMin,SignMax,pBbet_Unbiased1,pBbet_UnbiasedFB,pBbet_Uniform,pBbet_Sign1,pBbet_SignFB,Dom,diffBEV0,diffBEVfb,diffSignEV,BEASTpred,bRate,TEST_TRAIN,BEASTNET
4775,27,0.8,3,-,1,71,0.05,30,-,1,0,9.85,-0.664257166,27.0,44.0,35.5,0.1,1,1.0,1.0,1.0,0.0,0.0,1,9.85,9.85,0.0,1.0,0.825,TRAIN,0.8857021862101121
14460,8,1.0,8,-,1,1,0.5,-8,-,1,0,-11.5,4.5,-16.0,-7.0,-11.5,0.0,1,-1.0,-1.0,-1.0,-0.4949,-0.4994,-1,-11.5,-11.5,-16.0,0.0,0.08,TRAIN,0.059288130796054925
10463,13,1.0,13,-,1,41,0.05,13,R-skew,7,0,1.4,7.289718787,0.0,148.0,49.25,1.0,1,0.0458,0.0456,0.8729,0.0,0.0,1,1.4,1.4,-2.84e-14,1.0,0.5625,TRAIN,0.6952733382960306
1711,0,1.0,0,-,1,-4,0.05,-4,Symm,4,0,-4.0,0.193649167,-5.5,-2.5,-4.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-4.0,-4.0,-5.5,0.0,0.146666667,TRAIN,0.2550040504985886
14428,7,1.0,7,-,1,89,0.01,9,-,1,0,2.8,7.959899497,2.0,82.0,42.0,0.777777778,1,1.0,1.0,1.0,0.0,0.0,1,2.8,2.8,0.0,1.0,0.813333333,TRAIN,0.7100652511682699
13906,10,1.0,10,-,1,93,0.01,11,R-skew,5,0,1.82,8.194363917,1.0,109.0,74.66666667,0.909090909,1,1.0,1.0,1.0,0.0,0.0,1,1.82,1.82,-1.42e-14,1.0,0.8125,TRAIN,0.7194614016357301
13042,0,1.0,0,-,1,16,0.01,4,-,1,0,4.12,1.193984925,4.0,16.0,10.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,4.12,4.12,16.0,1.0,0.92,TRAIN,0.7934893292883731
12893,10,1.0,10,-,1,8,0.01,7,-,1,0,-2.99,0.099498744,-3.0,-2.0,-2.5,0.7,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-2.99,-2.99,0.0,0.0,0.075,TRAIN,0.3359810213422874
7305,1,1.0,1,-,1,0,0.95,-22,-,1,0,-2.1,4.794788838,-23.0,-1.0,-12.0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-2.1,-2.1,-24.15,0.0,0.173333333,TRAIN,0.23751443682188594
12187,9,1.0,9,-,1,6,0.99,-5,Symm,2,0,-3.11,1.202247895,-14.0,-2.5,-6.666666667,0.0,1,-1.0,-1.0,-1.0,-0.0115,-0.0107,-1,-3.11,-3.11,-0.28,0.0,0.2125,TRAIN,0.27411378509118545
4785,10,1.0,10,-,1,47,0.01,12,-,1,0,2.35,3.48245603,2.0,37.0,19.5,0.833333333,1,1.0,1.0,1.0,0.0,0.0,1,2.35,2.35,0.0,1.0,0.875,TRAIN,0.6988768350799172
11561,10,1.0,10,-,1,2,0.99,-5,Symm,8,0,-8.07,1.489160838,-15.0,-4.5,-8.777777778,0.0,1,-1.0,-1.0,-1.0,-0.07,-0.0714,-1,-8.07,-8.07,-2.15625,0.0,0.093333333,TRAIN,0.12128928168481892
4068,41,0.05,5,-,1,5,0.95,-7,-,1,-1,-2.4,-5.230678732,-12.0,-36.0,-24.0,0.0,1,-0.0976,-0.0493,-1.0,-0.046,-0.0496,-1,-2.4,-2.4,-4.8,0.0,0.082352941,TRAIN,0.29896588093046395
2366,16,1.0,16,-,1,18,0.8,16,-,1,0,1.6,0.8,0.0,2.0,1.0,1.0,1,0.8008,0.8031,0.4968,0.0,0.0,1,1.6,1.6,0.0,1.0,0.858823529,TRAIN,0.5863208334529546
987,27,0.8,22,-,1,52,0.01,27,-,1,0,1.25,0.487468593,5.0,25.0,15.0,0.814814815,1,0.2157,0.2062,1.0,0.0,0.0,1,1.25,1.25,0.0,1.0,0.835294118,TRAIN,0.6613348262996602
8316,27,0.8,19,-,1,24,0.5,12,L-skew,3,0,-7.4,3.044997998,-7.0,-1.0,-2.5,0.631578947,1,-1.0,-0.8082,-0.5056,0.0,0.0,-1,-7.4,-7.4,0.0,0.0,0.1875,TRAIN,0.2092369984079629
3423,-8,1.0,-8,-,1,-5,0.05,-8,Symm,2,0,0.15,0.663324958,0.0,3.5,2.0,1.0,-1,0.0493,0.0484,0.6731,0.0,0.0,1,0.15,0.15,0.0,1.0,0.788888889,TRAIN,0.5299735150709254
9252,6,1.0,6,-,1,19,0.25,6,-,1,0,3.25,5.629165125,0.0,13.0,6.5,1.0,1,0.2436,0.2562,0.4996,0.0,0.0,1,3.25,3.25,0.0,1.0,0.8875,TRAIN,0.6807511712568618
6751,-4,1.0,-4,-,1,10,0.2,1,Symm,2,0,6.8,3.606937759,5.0,14.5,11.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,6.8,6.8,29.0,1.0,0.976470588,TRAIN,0.8755588283226144
1681,25,0.8,15,-,1,35,0.05,26,-,1,0,3.45,-2.038495475,11.0,10.0,10.5,0.576923077,1,1.0,1.0,1.0,0.0,0.0,1,3.45,3.45,0.0,1.0,0.8875,TRAIN,0.7335951165833052
10461,12,1.0,12,-,1,10,0.95,-23,-,1,0,-3.65,7.192183257,-35.0,-2.0,-18.5,0.0,1,-1.0,-1.0,-1.0,-0.0481,-0.0492,-1,-3.65,-3.65,-3.5,0.0,0.082352941,TRAIN,0.23943484187955705
13616,-7,1.0,-7,-,1,25,0.05,-6,Symm,8,0,2.55,6.762765706,1.0,35.5,28.55555556,0.857142857,1,1.0,1.0,1.0,0.0522,0.0479,1,2.55,2.55,3.55,1.0,0.84,TRAIN,0.7383117977785671
3358,30,1.0,30,-,1,42,0.2,35,Symm,6,0,6.4,2.844292531,5.0,14.5,11.0,0.857142857,1,1.0,1.0,1.0,0.0,0.0,1,6.4,6.4,0.0,1.0,0.844444444,TRAIN,0.8321953844714522
12434,7,1.0,7,-,1,13,0.1,7,-,1,0,0.6,1.8,0.0,6.0,3.0,1.0,1,0.1038,0.0971,0.4985,0.0,0.0,1,0.6,0.6,0.0,1.0,0.8125,TRAIN,0.5599842206250684
13412,12,1.0,12,-,1,12,0.9,-6,-,1,0,-1.8,5.4,-18.0,0.0,-9.0,0.0,1,-0.1027,-0.1028,-0.4994,-0.0992,-0.1051,-1,-1.8,-1.8,-3.6,0.0,0.1875,TRAIN,0.3230698934183297
5734,53,0.4,-27,-,1,52,0.4,-43,-,1,0,-10.0,7.348469228,-16.0,-1.0,-8.5,0.627906977,1,-1.0,-0.5152,-1.0,0.0,0.006,-1,-10.0,-10.0,0.0,0.188,0.21,TRAIN,0.2878271513506485
14290,23,1.0,23,-,1,17,0.95,-1,-,1,0,-6.9,3.923009049,-24.0,-6.0,-15.0,0.0,1,-1.0,-1.0,-1.0,-0.0504,-0.0467,-1,-6.9,-6.9,-2.4,0.0,0.106666667,TRAIN,0.13697615035262928
8360,77,0.5,-25,-,1,90,0.5,-24,Symm,4,0,7.0,6.003289379,1.0,14.5,41.2,0.96,1,1.0,0.4962,1.0,0.0,0.0022,1,7.0,7.0,1.46e-14,0.8009,0.552941176,TRAIN,0.8372552578220924
3137,-3,1.0,-3,-,1,14,0.01,6,-,1,0,9.08,0.79598995,9.0,17.0,13.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,9.08,9.08,34.0,1.0,0.952941176,TRAIN,0.9341230951474326
13968,4,1.0,4,-,1,3,0.8,-26,-,1,0,-6.8,11.6,-30.0,-1.0,-15.5,0.0,1,-1.0,-1.0,-1.0,-0.2016,-0.2022,-1,-6.8,-6.8,-12.0,0.0,0.125,TRAIN,0.18611242041532333
6440,6,0.05,-2,-,1,-7,0.9,-10,-,1,0,-5.7,-0.843559577,-8.0,-13.0,-10.5,0.2,1,-1.0,-1.0,-1.0,-0.0519,-0.0497,-1,-5.7,-5.7,-1.6,0.0,0.084210526,TRAIN,0.18805737462601896
11886,6,1.0,6,-,1,19,0.05,7,R-skew,7,0,1.6,4.768647607,1.0,133.0,36.25,0.857142857,1,1.0,1.0,1.0,0.0,0.0,1,1.6,1.6,-2.84e-14,1.0,0.9,TRAIN,0.6902725768345184
7179,30,0.01,27,-,1,22,0.95,17,Symm,8,0,-5.28,1.38969807,-10.0,-4.5,-7.055555556,0.62962963,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-5.28,-5.28,-1.78e-15,0.0,0.1375,TRAIN,0.21583566187935294
11209,13,1.0,13,-,1,32,0.05,17,Symm,4,0,4.75,3.274904579,4.0,20.5,16.0,0.764705882,1,1.0,1.0,1.0,0.0,0.0,1,4.75,4.75,0.0,1.0,0.835294118,TRAIN,0.7991687725239103
7320,12,1.0,12,-,1,16,0.1,13,Symm,8,0,1.3,0.992471662,0.5,7.5,3.666666667,0.96,1,1.0,1.0,1.0,0.0,0.0,1,1.3,1.3,-8.88e-16,1.0,0.9,TRAIN,0.6005642288642257
984,-9,1.0,-9,-,1,-7,0.99,-8,-,1,0,1.99,0.099498744,1.0,2.0,1.5,0.888888889,-1,1.0,1.0,1.0,0.0,0.0,1,1.99,1.99,0.0,1.0,0.825,TRAIN,0.6099043116245433
650,11,1.0,11,-,1,3,0.95,-5,Symm,6,0,-8.4,2.056088519,-16.0,-5.5,-9.142857143,0.0,1,-1.0,-1.0,-1.0,-0.0484,-0.0496,-1,-8.4,-8.4,-1.6,0.0,0.0375,TRAIN,0.11522278743068393
6649,23,1.0,23,-,1,61,0.05,29,-,1,0,7.6,6.97423831,6.0,38.0,22.0,0.793103448,1,1.0,1.0,1.0,0.0,0.0,1,7.6,7.6,0.0,1.0,0.776470588,TRAIN,0.8586119571431834
9713,12,1.0,12,-,1,11,0.9,-12,-,1,0,-3.3,6.9,-24.0,-1.0,-12.5,0.0,1,-1.0,-1.0,-1.0,-0.1068,-0.0974,-1,-3.3,-3.3,-4.8,0.0,0.0,TRAIN,0.2627084420539339
55,13,1.0,13,-,1,23,0.5,15,Symm,6,0,6.0,4.077376608,2.0,12.5,8.857142857,0.866666667,1,1.0,1.0,1.0,0.0,0.0,1,6.0,6.0,0.0,1.0,0.96,TRAIN,0.8044093221023007
10737,24,1.0,24,-,1,42,0.2,26,-,1,0,5.2,6.4,2.0,18.0,10.0,0.923076923,1,1.0,1.0,1.0,0.0,0.0,1,5.2,5.2,0.0,1.0,0.8,TRAIN,0.7626927052567438
7828,29,1.0,29,-,1,24,0.8,11,-,1,0,-7.6,5.2,-18.0,-5.0,-11.5,0.379310345,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-7.6,-7.6,0.0,0.0,0.164705882,TRAIN,0.15276236197000834
495,27,1.0,27,-,1,27,0.5,23,-,1,0,-2.0,2.0,-4.0,0.0,-2.0,0.851851852,1,-0.4919,-0.5005,-0.5054,0.0,0.0,-1,-2.0,-2.0,0.0,0.0,0.035294118,TRAIN,0.3865359458935849
10277,18,1.0,18,-,1,16,0.9,-9,-,1,0,-4.5,7.5,-27.0,-2.0,-14.5,0.0,1,-1.0,-1.0,-1.0,-0.1017,-0.096,-1,-4.5,-4.5,-5.4,0.0,0.12,TRAIN,0.22113298957110347
13532,20,1.0,20,-,1,24,0.1,21,R-skew,4,0,1.3,1.705872211,1.0,15.0,6.5,0.952380952,1,1.0,1.0,1.0,0.0,0.0,1,1.3,1.3,0.0,1.0,0.8875,TRAIN,0.6210865709765127
10087,49,0.01,18,-,1,16,0.1,6,Symm,8,0,-11.31,-0.055434809,-12.0,-29.5,-18.61111111,0.333333333,1,-1.0,-0.9864,-1.0,0.0,0.0,-1,-11.31,-11.31,-7.11e-15,0.0,0.106666667,TRAIN,0.07886298750302202
10728,4,1.0,4,-,1,2,0.75,-3,Symm,4,0,-3.25,2.291287847,-7.0,-0.5,-3.0,0.0,1,-1.0,-1.0,-1.0,-0.2476,-0.2466,-1,-3.25,-3.25,-3.5,0.0,0.16,TRAIN,0.29265655921296746
5312,18,1.0,18,-,1,17,0.99,-22,R-skew,2,0,-1.39,4.005983025,-40.0,0.0,-14.0,0.0,1,-0.5177,-0.5086,-0.6638,-0.0095,-0.0102,-1,-1.39,-1.39,-0.8,0.0,0.12,TRAIN,0.3170909562651637
386,16,1.0,16,-,1,46,0.05,18,-,1,0,3.4,6.102458521,2.0,30.0,16.0,0.888888889,1,1.0,1.0,1.0,0.0,0.0,1,3.4,3.4,0.0,1.0,0.929411765,TRAIN,0.7205026427521852
5310,-4,1.0,-4,-,1,6,0.6,-4,R-skew,3,0,6.0,5.253570215,0.0,14.0,8.0,1.0,1,0.6024,0.5998,0.7547,0.6046,0.5945,1,6.0,6.0,16.8,1.0,0.893333333,TRAIN,0.8236660399032006
8557,12,1.0,12,-,1,12,0.99,11,-,1,0,-0.01,0.099498744,-1.0,0.0,-0.5,0.916666667,1,-0.0092,-0.0113,-0.493,0.0,0.0,-1,-0.01,-0.01,0.0,0.0,0.375,TRAIN,0.49369605933423505
14417,6,1.0,6,-,1,38,0.1,7,Symm,2,0,4.1,9.301343989,1.0,32.5,21.66666667,0.857142857,1,1.0,1.0,1.0,0.0,0.0,1,4.1,4.1,0.0,1.0,0.876666667,TRAIN,0.7392974005091286
11604,19,0.2,-4,-,1,7,0.2,-4,-,1,1,-2.4,-4.8,0.0,-12.0,-6.0,1.0,1,-0.1977,-0.2014,-0.4966,0.0,0.0,-1,-2.4,-2.4,0.0,0.0,0.225,TRAIN,0.349923072806628
2054,14,1.0,14,-,1,34,0.01,18,-,1,0,4.16,1.591979899,4.0,20.0,12.0,0.777777778,1,1.0,1.0,1.0,0.0,0.0,1,4.16,4.16,0.0,1.0,0.825,TRAIN,0.7646757008141281
8587,23,1.0,23,-,1,23,0.8,-9,-,1,0,-6.4,12.8,-32.0,0.0,-16.0,0.0,1,-0.2028,-0.2031,-0.5026,-0.2021,-0.2011,-1,-6.4,-6.4,-12.8,0.0,0.0625,TRAIN,0.2076014009087949
6388,5,1.0,5,-,1,49,0.05,9,-,1,0,6.0,8.717797887,4.0,44.0,24.0,0.555555556,1,1.0,1.0,1.0,0.0,0.0,1,6.0,6.0,0.0,1.0,0.952941176,TRAIN,0.8061541780579489
5722,1,1.0,1,-,1,-2,0.99,-15,-,1,0,-3.13,1.293483668,-16.0,-3.0,-9.5,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-3.13,-3.13,-32.0,0.0,0.058823529,TRAIN,0.19484242465047447
8548,0,1.0,0,-,1,85,0.01,5,R-skew,2,0,5.8,7.960527621,5.0,86.0,58.33333333,0.0,1,1.0,1.0,1.0,1.0,1.0,1,5.8,5.8,86.0,1.0,0.9625,TRAIN,0.8656082838530272
2536,-2,1.0,-2,-,1,97,0.01,-2,-,1,0,0.99,9.850375627,0.0,99.0,49.5,1.0,1,0.0093,0.009,0.4956,0.0104,0.0101,1,0.99,0.99,1.98,1.0,0.882352941,TRAIN,0.6253946809396302
10562,11,1.0,11,-,1,10,0.95,-22,L-skew,2,0,-2.6,7.042016757,-33.0,0.0,-11.66666667,0.0,1,-0.5266,-0.5372,-0.6787,-0.0507,-0.0518,-1,-2.6,-2.6,-3.3,0.0,0.213333333,TRAIN,0.28966291350709805
1899,-7,1.0,-7,-,1,-13,0.6,-14,Symm,4,0,-6.4,0.830662386,-7.5,-4.5,-6.2,0.482758621,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-6.4,-6.4,-1.78e-15,0.0,0.125,TRAIN,0.18719141591591426
5286,18,1.0,18,-,1,15,0.4,6,-,1,0,-8.4,4.409081537,-12.0,-3.0,-7.5,0.333333333,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-8.4,-8.4,0.0,0.0,0.094117647,TRAIN,0.14895567208751812
9558,100,0.01,20,-,1,14,0.95,-1,-,1,0,-7.55,-4.690725289,-21.0,-86.0,-53.5,0.0,1,-1.0,-1.0,-1.0,-0.0538,-0.0487,-1,-7.55,-7.55,-10.1,0.0,0.066666667,TRAIN,0.11866239925137896
4409,0,1.0,0,-,1,-1,0.01,-7,-,1,0,-6.94,0.596992462,-7.0,-1.0,-4.0,0.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-6.94,-6.94,-7.0,0.0,0.188235294,TRAIN,0.16305908264400135
10483,14,0.1,-6,-,1,-4,0.1,-19,-,1,0,-13.5,-1.5,-13.0,-18.0,-15.5,0.315789474,1,-1.0,-0.8124,-1.0,-0.0995,-0.0984,-1,-13.5,-13.5,-6.6,0.0,0.157894737,TRAIN,0.05723031345195364
8979,29,1.0,29,-,1,30,0.05,29,-,1,0,0.05,0.217944947,0.0,1.0,0.5,1.0,1,0.0496,0.0533,0.5006,0.0,0.0,1,0.05,0.05,0.0,1.0,0.729411765,TRAIN,0.5082000003649172
8920,6,1.0,6,-,1,22,0.05,10,-,1,0,4.6,2.615339366,4.0,16.0,10.0,0.6,1,1.0,1.0,1.0,0.0,0.0,1,4.6,4.6,0.0,1.0,0.9125,TRAIN,0.7705823487468175
11803,-3,1.0,-3,-,1,17,0.4,-1,Symm,8,0,9.2,8.857764955,2.0,23.5,18.0,0.333333333,1,1.0,1.0,1.0,0.3889,0.3951,1,9.2,9.2,18.8,1.0,0.9125,TRAIN,0.8903358898591245
11048,20,1.0,20,-,1,17,0.5,14,Symm,4,0,-4.5,1.620185175,-6.0,-1.5,-3.6,0.7,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-4.5,-4.5,0.0,0.0,0.3,TRAIN,0.2690866599623474
3735,26,1.0,26,-,1,19,0.05,18,Symm,2,0,-7.95,0.244948974,-8.0,-6.5,-7.333333333,0.692307692,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-7.95,-7.95,0.0,0.0,0.16,TRAIN,0.14267019885241788
3651,11,1.0,11,-,1,60,0.05,23,-,1,0,13.85,8.063963046,12.0,49.0,30.5,0.47826087,1,1.0,1.0,1.0,0.0,0.0,1,13.85,13.85,0.0,1.0,0.866666667,TRAIN,0.9515508571256438
10430,34,0.8,-31,-,1,46,0.8,-28,-,1,0,10.2,3.6,3.0,12.0,7.5,0.903225806,1,1.0,0.6704,1.0,0.0,0.0037,1,10.2,10.2,0.0,0.86,0.752941176,TRAIN,0.8866265369898241
4037,16,1.0,16,-,1,34,0.01,25,Symm,6,0,9.09,0.902441134,9.0,20.5,16.71428571,0.64,1,1.0,1.0,1.0,0.0,0.0,1,9.09,9.09,3.55e-15,1.0,0.831578947,TRAIN,0.9060828136782553
12241,7,0.4,-3,-,1,12,0.4,2,-,1,0,5.0,0.0,5.0,5.0,5.0,0.0,1,1.0,0.5234,1.0,0.5954,0.6018,1,5.0,5.0,18.0,0.9625,0.906666667,TRAIN,0.8017192729757646
11898,1,0.2,-4,-,1,-12,0.8,-27,L-skew,5,0,-12.0,7.077444574,-34.0,-9.0,-18.33333333,0.105263158,1,-1.0,-1.0,-1.0,-0.2061,-0.2046,-1,-12.0,-12.0,-15.6,0.0,0.0625,TRAIN,0.06484843761237405
13966,17,0.99,15,-,1,16,0.05,13,Symm,2,0,-3.83,0.464327471,-2.0,-0.5,-1.0,0.866666667,1,-1.0,-0.9984,-0.6816,0.0,0.0,-1,-3.83,-3.83,0.0,0.0,0.1125,TRAIN,0.3182095957183083
1917,26,0.99,22,-,1,26,0.9,12,-,1,0,-1.36,3.802005025,-10.0,0.0,-5.0,0.545454545,1,-0.1043,-0.0882,-0.4937,0.0,0.0,-1,-1.36,-1.36,0.0,0.004,0.0375,TRAIN,0.397109529671163
12485,7,1.0,7,-,1,7,0.1,0,-,1,0,-6.3,2.1,-7.0,0.0,-3.5,0.0,1,-0.898,-0.8971,-0.5009,-0.896,-0.8958,-1,-6.3,-6.3,-6.3,0.0,0.04,TRAIN,0.17597201988492847
6674,-6,1.0,-6,-,1,12,0.25,1,Symm,6,0,9.75,4.795831523,7.0,20.5,16.42857143,0.0,1,1.0,1.0,1.0,1.0,1.0,1,9.75,9.75,41.0,1.0,0.975,TRAIN,0.9343970481643662
11635,48,0.25,-4,-,1,48,0.25,5,-,1,0,6.75,-3.897114317,9.0,0.0,4.5,0.0,1,0.7546,0.5544,0.4969,0.749,0.7521,1,6.75,6.75,78.0,0.8708,0.88,TRAIN,0.8570963279629087
289,12,0.1,8,-,1,14,0.25,14,R-skew,7,0,5.6,7.71627725,0.0,122.0,32.28571429,1.0,1,0.8697,0.8523,0.862,0.0,0.0,1,5.6,5.6,0.0,1.0,0.6875,TRAIN,0.799652006242938
11965,18,1.0,18,-,1,12,0.4,11,-,1,0,-6.6,0.489897949,-7.0,-6.0,-6.5,0.611111111,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-6.6,-6.6,0.0,0.0,0.173333333,TRAIN,0.17935098003911226
11438,6,1.0,6,-,1,12,0.25,9,-,1,0,3.75,1.299038106,3.0,6.0,4.5,0.666666667,1,1.0,1.0,1.0,0.0,0.0,1,3.75,3.75,0.0,1.0,0.7375,TRAIN,0.7120954589002543
4102,7,1.0,7,-,1,13,0.05,10,Symm,8,0,3.15,0.717635005,2.5,9.5,5.666666667,0.736842105,1,1.0,1.0,1.0,0.0,0.0,1,3.15,3.15,-1.78e-15,1.0,0.870588235,TRAIN,0.6989069243644226
14271,17,1.0,17,-,1,15,0.99,3,-,1,0,-2.12,1.193984925,-14.0,-2.0,-8.0,0.176470588,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-2.12,-2.12,0.0,0.0,0.226666667,TRAIN,0.3096346148888971
14359,13,0.9,3,-,1,22,0.01,20,-,1,0,8.02,-2.801002513,17.0,9.0,13.0,0.15,1,1.0,1.0,1.0,0.0,0.0,1,8.02,8.02,0.0,1.0,0.9625,TRAIN,0.8807387791566883
5760,24,1.0,24,-,1,28,0.01,24,-,1,0,0.04,0.397994975,0.0,4.0,2.0,1.0,1,0.0099,0.0105,0.4992,0.0,0.0,1,0.04,0.04,0.0,1.0,0.552941176,TRAIN,0.5246061366348472
11961,5,0.99,-1,-,1,23,0.1,19,-,1,0,14.46,0.603007538,20.0,18.0,19.0,0.0,1,1.0,1.0,1.0,0.0108,0.0105,1,14.46,14.46,0.48,1.0,0.85,TRAIN,0.9608020606062198
3161,8,1.0,8,-,1,46,0.05,12,-,1,0,5.7,7.410128204,4.0,38.0,21.0,0.666666667,1,1.0,1.0,1.0,0.0,0.0,1,5.7,5.7,0.0,1.0,0.84,TRAIN,0.8019035011593386
13861,36,0.25,28,-,1,48,0.05,40,-,1,0,10.4,-1.720542038,12.0,12.0,12.0,0.7,1,1.0,1.0,1.0,0.0,0.0,1,10.4,10.4,0.0,1.0,0.933333333,TRAIN,0.9105587904369191
1768,-2,1.0,-2,-,1,-7,0.9,-18,-,1,0,-6.1,3.3,-16.0,-5.0,-10.5,0.111111111,-1,-1.0,-1.0,-1.0,0.0,0.0,-1,-6.1,-6.1,0.0,0.0,0.1375,TRAIN,0.183290135611852
11799,14,1.0,14,-,1,4,0.95,-5,-,1,0,-10.45,1.961504525,-19.0,-10.0,-14.5,0.0,1,-1.0,-1.0,-1.0,-0.0514,-0.0475,-1,-10.45,-10.45,-1.9,0.0,0.025,TRAIN,0.07498450481669235
14025,37,0.2,26,-,1,41,0.6,34,-,1,0,10.0,-0.97071436,8.0,4.0,6.0,0.764705882,1,1.0,0.8374,1.0,0.0,0.0,1,10.0,10.0,0.0,1.0,0.866666667,TRAIN,0.8777432405511509
8346,-10,1.0,-10,-,1,-5,0.5,-5,-,1,0,5.0,0.0,5.0,5.0,5.0,0.5,-1,1.0,1.0,1.0,0.0,0.0,1,5.0,5.0,0.0,1.0,0.8375,TRAIN,0.7627384806022272
3645,22,1.0,22,-,1,39,0.01,22,-,1,0,0.17,1.691478643,0.0,17.0,8.5,1.0,1,0.0102,0.0101,0.4953,0.0,0.0,1,0.17,0.17,0.0,1.0,0.8625,TRAIN,0.5786526510936327
10324,7,1.0,7,-,1,13,0.25,8,Symm,6,0,2.25,2.236067977,1.0,8.5,5.285714286,0.875,1,1.0,1.0,1.0,0.0,0.0,1,2.25,2.25,0.0,1.0,0.755555556,TRAIN,0.6558369742915764
7869,24,0.05,23,-,1,21,0.9,20,-,1,-1,-2.15,0.082055053,-3.0,-3.0,-3.0,0.869565217,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-2.15,-2.15,0.0,0.0,0.070588235,TRAIN,0.36680929615298696
9710,7,1.0,7,-,1,23,0.8,9,Symm,2,0,13.2,5.617828762,2.0,16.5,11.33333333,0.777777778,1,1.0,1.0,1.0,0.0,0.0,1,13.2,13.2,0.0,1.0,0.83047619,TRAIN,0.924605321799494
159,29,1.0,29,-,1,111,0.01,36,R-skew,2,0,7.75,7.463075773,7.0,83.0,57.0,0.805555556,1,1.0,1.0,1.0,0.0,0.0,1,7.75,7.75,0.0,1.0,0.852631579,TRAIN,0.8824421529521814
3596,-1,1.0,-1,-,1,24,0.2,0,-,1,0,5.8,9.6,1.0,25.0,13.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,5.8,5.8,30.0,1.0,0.968421053,TRAIN,0.792135236264332
3692,78,0.25,10,-,1,71,0.2,4,-,1,0,-9.6,-2.644863729,-6.0,-7.0,-6.5,0.4,1,-1.0,-0.6954,-1.0,0.0,0.0,-1,-9.6,-9.6,0.0,0.113,0.152941176,TRAIN,0.2396191476518529
8583,5,1.0,5,-,1,3,0.9,-3,Symm,4,0,-2.6,1.978635894,-8.0,-0.5,-3.2,0.0,1,-1.0,-1.0,-1.0,-0.0976,-0.0961,-1,-2.6,-2.6,-1.6,0.0,0.013333333,TRAIN,0.3209343752082067
7033,-2,1.0,-2,-,1,12,0.05,-1,-,1,0,1.65,2.833284313,1.0,14.0,7.5,0.5,1,1.0,1.0,1.0,0.0498,0.05,1,1.65,1.65,1.4,1.0,0.905882353,TRAIN,0.6425247563595547
10747,27,0.95,18,-,1,28,0.2,28,-,1,0,1.45,-1.961504525,10.0,1.0,5.5,0.642857143,1,1.0,1.0,1.0,0.0,0.0,1,1.45,1.45,0.0,1.0,0.8,TRAIN,0.6201336254902406
2956,23,1.0,23,-,1,32,0.1,30,Symm,8,0,7.2,0.731436942,5.5,12.5,8.777777778,0.807017544,1,1.0,1.0,1.0,0.0,0.0,1,7.2,7.2,-1.78e-15,1.0,0.855555556,TRAIN,0.8469066019670093
3359,42,0.2,26,-,1,25,0.99,24,-,1,-1,-4.21,-6.300501256,-2.0,-17.0,-9.5,0.923076923,1,-1.0,-1.0,-1.0,0.0,0.0,-1,-4.21,-4.21,0.0,0.0,0.188235294,TRAIN,0.2717560774824401
856,-1,1.0,-1,-,1,-1,0.9,-28,-,1,0,-2.7,8.1,-27.0,0.0,-13.5,0.035714286,-1,-0.1032,-0.1013,-0.4975,0.0,0.0,-1,-2.7,-2.7,0.0,0.0,0.105882353,TRAIN,0.3332089558483737
7599,24,1.0,24,-,1,24,0.1,23,-,1,0,-0.9,0.3,-1.0,0.0,-0.5,0.958333333,1,-0.897,-0.8998,-0.5017,0.0,0.0,-1,-0.9,-0.9,0.0,0.0,0.277777778,TRAIN,0.45163535647094816
11182,-6,1.0,-6,-,1,45,0.01,7,-,1,0,13.38,3.780952261,13.0,51.0,32.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1,13.38,13.38,102.0,1.0,0.835294118,TRAIN,0.9779408947095736
9759,5,1.0,5,-,1,20,0.05,14,-,1,0,9.3,1.307669683,9.0,15.0,12.0,0.357142857,1,1.0,1.0,1.0,0.0,0.0,1,9.3,9.3,0.0,1.0,0.946666667,TRAIN,0.89829379999856
